abv,brewery,date_added,link,name,num_ratings,rating,style,style_rating
0.08, Hellbender Brewing Company,2/6/2015,www.ratebeer.com/beer/hellbender-topaz-2x-ipa/313770/,Hellbender Topaz 2X IPA,2,2.87,IIPA - Imperial / Double IPA,
0.049, Hellbender Brewing Company,11/5/2014,www.ratebeer.com/beer/hellbender-triturus-hefeweizen/297406/,Hellbender Triturus Hefeweizen,0,,Weissbier - Hefeweizen,
0.05, Hellbender Brewing Company,3/3/2018,www.ratebeer.com/beer/hellbender-wildflower/596996/,Hellbender Wildflower ,0,,Sour / Wild Beer,
0.063, Hellbender Brewing Company,8/11/2018,www.ratebeer.com/beer/hellbender-zestify/647274/,Hellbender Zestify,1,3.09,Sour / Wild Beer,
0.1, Red Bear Brewing Company,4/28/2019,www.ratebeer.com/beer/red-bear-lough-gill-swampoodle/726096/,Red Bear / Lough Gill Swampoodle,0,,Stout - Imperial,
0.073, Red Bear Brewing Company,4/28/2019,www.ratebeer.com/beer/red-bear-cupids-black-heart-bock/726097/,Red Bear Cupid's Black Heart Bock,0,,Bock - Dunkler Bock,
0.056, Red Bear Brewing Company,4/28/2019,www.ratebeer.com/beer/red-bear-dc-dirt/726055/,Red Bear DC Dirt,2,3.12,Porter,
0.064, Red Bear Brewing Company,4/28/2019,www.ratebeer.com/beer/red-bear-dom-peri-yaaaas-kolsch/726091/,Red Bear Dom Peri-yaaaas! Kölsch,0,,Kölsch / Kölsch-Style,
0.061, Red Bear Brewing Company,4/28/2019,www.ratebeer.com/beer/red-bear-manhattan-project/726093/,Red Bear Manhattan Project,0,,Sour / Wild Beer - Flavored,
0.052, Red Bear Brewing Company,4/28/2019,www.ratebeer.com/beer/red-bear-marmalade-skies/726056/,Red Bear Marmalade Skies,0,,Witbier / Belgian White Ale,
0.076, Red Bear Brewing Company,4/28/2019,www.ratebeer.com/beer/red-bear-mystic-storm/726060/,Red Bear Mystic Storm,2,3.07,IPA - Hazy / NEIPA,
0.046, Red Bear Brewing Company,4/28/2019,www.ratebeer.com/beer/red-bear-noma-pride/726061/,Red Bear NoMa Pride,1,3.06,Pale Ale - American / APA,
0.059, Red Bear Brewing Company,4/28/2019,www.ratebeer.com/beer/red-bear-polar-bear/726058/,Red Bear Polar Bear,1,2.98,Wheat Ale,
0.068, Red Bear Brewing Company,4/28/2019,www.ratebeer.com/beer/red-bear-skookum-red-ale/726094/,Red Bear Skookum Red Ale,0,,Red Ale / Intl Amber Ale,
0.077, Red Bear Brewing Company,4/28/2019,www.ratebeer.com/beer/red-bear-something-about-rosemary/726057/,Red Bear Something About Rosemary,1,3.13,Saison / Farmhouse / Grisette,
0.04, Red Bear Brewing Company,5/6/2019,www.ratebeer.com/beer/red-bear-the-salty-rim/728420/,Red Bear The Salty Rim,1,2.83,Gose - Flavored,
0.094, Red Bear Brewing Company,4/28/2019,www.ratebeer.com/beer/red-bear-twinsies-ipa/726095/,Red Bear Twinsies IPA,0,,IIPA - Imperial / Double IPA,
0.047, Right Proper Brewing Company,7/29/2015,www.ratebeer.com/beer/right-proper-brewer39s-art-hilde/350230/,Right Proper / Brewer's Art Hilde,4,3.17,Traditional Ale - Other,
0.044, Right Proper Brewing Company,5/30/2017,www.ratebeer.com/beer/right-proper-brewers-art-droit-de-l39art/518657/,Right Proper / Brewers Art Droit de L'Art,1,3.09,Saison / Farmhouse / Grisette,
, Right Proper Brewing Company,8/23/2017,www.ratebeer.com/beer/right-proper-dc-brewers-solidarity-brett-ipa-2017/545442/,Right Proper / DC Brewers Solidarity Brett IPA 2017,6,3.53,IPA,
0.06, Right Proper Brewing Company,5/30/2017,www.ratebeer.com/beer/right-proper-fonta-flora-jester-king-scratch-spirits-rejoice/518662/,Right Proper / Fonta Flora / Jester King / Scratch Spirits Rejoice,2,2.95,Saison / Farmhouse / Grisette,
0.048, Right Proper Brewing Company,4/8/2018,www.ratebeer.com/beer/right-proper-heavy-seas-cafe-au-lait/607549/,Right Proper / Heavy Seas Cafe au Lait,2,3.26,Stout - Milk / Sweet,
0.1, Right Proper Brewing Company,12/10/2013,www.ratebeer.com/beer/right-proper-lost-rhino-lost-proper/241493/,Right Proper / Lost Rhino Lost & Proper,0,,Scotch Ale / Wee Heavy,
0.035, Right Proper Brewing Company,6/15/2016,www.ratebeer.com/beer/right-proper-meridian-pint-dc-homebrewers-oblique-obscure/426518/,Right Proper / Meridian Pint / DC Homebrewers Oblique & Obscure,5,3.2,Berliner Weisse,
0.065, Right Proper Brewing Company,3/20/2017,www.ratebeer.com/beer/right-proper-modern-times-hyperborea/497211/,Right Proper / Modern Times Hyperborea,5,3.22,Traditional Ale - Other,
0.039, Right Proper Brewing Company,7/3/2015,www.ratebeer.com/beer/right-proper-oxbow-gregarious/344549/,Right Proper / Oxbow Gregarious,2,3.23,Gose,
0.07, Right Proper Brewing Company,5/10/2017,www.ratebeer.com/beer/right-proper-pen-druid-stone-soused/512391/,Right Proper / Pen Druid / Stone Soused,3,3.31,IPA,
0.063, Right Proper Brewing Company,5/29/2018,www.ratebeer.com/beer/right-proper-pen-druid-zardoz/623078/,Right Proper / Pen Druid Zardoz,2,3.09,Belgian Ale - Pale / Golden,
0.064, Right Proper Brewing Company,9/25/2015,www.ratebeer.com/beer/right-proper-pulaski-most-precious/363300/,Right Proper / Pulaski Most precious,2,3.16,Saison / Farmhouse / Grisette,
0.046, Right Proper Brewing Company,10/25/2016,www.ratebeer.com/beer/right-proper-pulaski-stay-gold/459669/,Right Proper / Pulaski Stay Gold,1,3.04,Pale Lager - Intl / Premium,
0.063, Right Proper Brewing Company,1/30/2014,www.ratebeer.com/beer/right-proper-stillwater-the-lady-came-from-baltimore/249063/,Right Proper / Stillwater The Lady Came from Baltimore,8,3.31,Saison / Farmhouse / Grisette,
0.055, Right Proper Brewing Company,1/24/2018,www.ratebeer.com/beer/right-proper-supreme-core-idun/586546/,Right Proper / Supreme Core Idun,1,2.89,Flavored - Fruit,
0.054, Right Proper Brewing Company,6/15/2015,www.ratebeer.com/beer/right-proper-a-joyful-noise/340724/,Right Proper A Joyful Noise,4,3.29,Weissbier - Hefeweizen,
0.05, Right Proper Brewing Company,4/10/2017,www.ratebeer.com/beer/right-proper-a-single-ray-of-light/503425/,Right Proper A Single Ray of Light,2,3.16,Pale Ale - American / APA,
0.05, Right Proper Brewing Company,5/18/2016,www.ratebeer.com/beer/right-proper-acbw-stout-2016/419398/,Right Proper ACBW Stout (2016),4,3.38,Stout,
0.056, Right Proper Brewing Company,3/23/2015,www.ratebeer.com/beer/right-proper-alice/322610/,Right Proper Alice,8,3.54,Sour / Wild Beer,
0.049, Right Proper Brewing Company,2/12/2015,www.ratebeer.com/beer/right-proper-all-the-way-from-a-to-b/314867/,Right Proper All the way from A to B,8,3.33,Specialty Grain - Other,
0.042, Right Proper Brewing Company,8/21/2018,www.ratebeer.com/beer/right-proper-amsterdam-1940/650287/,Right Proper Amsterdam 1940,1,2.92,Pilsener - Czech / Svetlý,
0.06, Right Proper Brewing Company,3/20/2017,www.ratebeer.com/beer/right-proper-ardennes-horse/497216/,Right Proper Ardennes Horse ,4,3.26,IPA,
0.044, Right Proper Brewing Company,7/26/2014,www.ratebeer.com/beer/right-proper-astral-weeks/278277/,Right Proper Astral Weeks,25,3.56,Sour / Wild Beer,59.0
0.045, Right Proper Brewing Company,4/24/2016,www.ratebeer.com/beer/right-proper-astral-weeks-frenck-oak-foeders/413554/,Right Proper Astral Weeks (Frenck Oak Foeders),3,3.21,Berliner Weisse,
0.067, Right Proper Brewing Company,1/3/2018,www.ratebeer.com/beer/right-proper-august-october/581520/,Right Proper August October,4,3.21,Flavored - Fruit,
0.07, Right Proper Brewing Company,12/1/2015,www.ratebeer.com/beer/right-proper-baron-corvo/378931/,Right Proper Baron Corvo,30,3.59,Bière de Garde / de Mars,98.0
0.07, Right Proper Brewing Company,1/15/2018,www.ratebeer.com/beer/right-proper-baron-peter/584362/,Right Proper Baron Peter,1,3.15,Bière de Garde / de Mars,
0.054, Right Proper Brewing Company,8/23/2018,www.ratebeer.com/beer/right-proper-barrel-aged-white-bicycles/650794/,Right Proper Barrel Aged White Bicycles,1,3.11,Belgian Ale - Pale / Golden,
0.05, Right Proper Brewing Company,12/10/2013,www.ratebeer.com/beer/right-proper-being-there/241415/,Right Proper Being There,25,3.45,Zwickelbier/Kellerbier/Landbier,98.0
0.047, Right Proper Brewing Company,7/8/2017,www.ratebeer.com/beer/right-proper-benny-joon/530413/,Right Proper Benny & Joon,2,3.02,Witbier / Belgian White Ale,
0.04, Right Proper Brewing Company,11/25/2015,www.ratebeer.com/beer/right-proper-bird-of-passage/377752/,Right Proper Bird of Passage,12,3.64,Sour / Wild Beer,72.0
0.054, Right Proper Brewing Company,3/13/2014,www.ratebeer.com/beer/right-proper-biere-de-mars/255357/,Right Proper Bière de Mars,7,3.48,Bière de Garde / de Mars,
0.047, Right Proper Brewing Company,9/6/2016,www.ratebeer.com/beer/right-proper-blanc-slager/447616/,Right Proper Blanc Slager,3,3.24,Sour / Wild Beer,
0.055, Right Proper Brewing Company,10/15/2015,www.ratebeer.com/beer/right-proper-blanc-slate/368075/,Right Proper Blanc Slate,9,3.35,Saison / Farmhouse / Grisette,47.0
0.05, Right Proper Brewing Company,5/7/2016,www.ratebeer.com/beer/right-proper-blanc-slate-blended-edition/416825/,Right Proper Blanc Slate Blended Edition,4,3.08,Sour / Wild Beer,
0.056, Right Proper Brewing Company,3/20/2017,www.ratebeer.com/beer/right-proper-boadicea/497214/,Right Proper Boadicea,1,3.0,Sour - Flanders Red / Bruin,
0.055, Right Proper Brewing Company,11/9/2015,www.ratebeer.com/beer/right-proper-bosco/374215/,Right Proper Bosco,3,3.27,Sour / Wild Beer,
0.1, Right Proper Brewing Company,3/11/2018,www.ratebeer.com/beer/right-proper-bourbon-barrel-gnosis/599554/,Right Proper Bourbon Barrel Gnosis,1,3.11,Belgian Ale - Strong Pale,
0.045, Right Proper Brewing Company,10/28/2014,www.ratebeer.com/beer/right-proper-bringing-in-the-sheaves/296052/,Right Proper Bringing in the Sheaves,18,3.42,Saison / Farmhouse / Grisette,61.0
0.087, Right Proper Brewing Company,5/5/2014,www.ratebeer.com/beer/right-proper-brotherfish/264048/,Right Proper BrotherFish,3,3.06,Tripel,
0.046, Right Proper Brewing Company,5/30/2017,www.ratebeer.com/beer/right-proper-brotherhood-of-the-grape/518659/,Right Proper Brotherhood of the Grape,1,3.04,Saison / Farmhouse / Grisette,
0.055, Right Proper Brewing Company,10/10/2017,www.ratebeer.com/beer/right-proper-cecil/558531/,Right Proper Cecil,0,,Pilsener / Pils / Pilsner,
0.059, Right Proper Brewing Company,10/31/2017,www.ratebeer.com/beer/right-proper-cheree-cheree/564151/,Right Proper Cheree Cheree,4,3.3,Berliner Weisse,
0.059, Right Proper Brewing Company,8/10/2018,www.ratebeer.com/beer/right-proper-cheree-cheree-vintage/646949/,"Right Proper Cheree, Cheree - Vintage",1,3.09,Sour / Wild Beer,
0.07, Right Proper Brewing Company,3/29/2017,www.ratebeer.com/beer/right-proper-coffee-haxan-2017-/499502/,Right Proper Coffee Häxan (2017-,1,3.15,Porter,
0.055, Right Proper Brewing Company,10/31/2014,www.ratebeer.com/beer/right-proper-coffee-haxans-2013-2015/296475/,Right Proper Coffee Häxans (2013-2015),2,3.04,Porter,
0.052, Right Proper Brewing Company,10/10/2016,www.ratebeer.com/beer/right-proper-common-era/456011/,Right Proper Common Era,3,3.24,Pale Ale - American / APA,
0.024, Right Proper Brewing Company,7/3/2015,www.ratebeer.com/beer/right-proper-comrade/344553/,Right Proper COMRADE!,10,3.6,Stout - Milk / Sweet,91.0
0.032, Right Proper Brewing Company,6/7/2018,www.ratebeer.com/beer/right-proper-convergent-world-vol-2/626515/,Right Proper Convergent World Vol. 2,4,3.36,Berliner Weisse,
0.038, Right Proper Brewing Company,6/22/2015,www.ratebeer.com/beer/right-proper-corn-rigs-and-barley-rigs/342289/,Right Proper Corn Rigs and Barley Rigs,17,3.62,Berliner Weisse,97.0
0.067, Right Proper Brewing Company,4/24/2018,www.ratebeer.com/beer/right-proper-crushing-souls/612412/,Right Proper Crushing Souls,1,3.02,IPA,
0.054, Right Proper Brewing Company,12/30/2016,www.ratebeer.com/beer/right-proper-delicious-vinyl/475788/,Right Proper Delicious Vinyl,1,3.06,Brown Ale,
0.067, Right Proper Brewing Company,12/16/2014,www.ratebeer.com/beer/right-proper-desertshore/304820/,Right Proper Desertshore,3,3.06,Belgian Ale - Pale / Golden,
0.045, Right Proper Brewing Company,1/17/2016,www.ratebeer.com/beer/right-proper-diamond-dogs/389584/,Right Proper Diamond Dogs,1,3.06,Flavored - Fruit,
0.036, Right Proper Brewing Company,2/7/2015,www.ratebeer.com/beer/right-proper-diamonds-fur-coat-champagne/314002/,"Right Proper Diamonds, Fur Coat, Champagne",32,3.79,Berliner Weisse - Flavored,95.0
0.038, Right Proper Brewing Company,8/10/2018,www.ratebeer.com/beer/right-proper-diamonds-fur-coat-champtang/646945/,"Right Proper Diamonds, Fur Coat, Champtang",1,3.13,Berliner Weisse,
0.071, Right Proper Brewing Company,11/4/2017,www.ratebeer.com/beer/right-proper-empress-prunas/565324/,Right Proper Empress Prunas,2,3.3,Sour / Wild Beer,
0.051, Right Proper Brewing Company,5/25/2014,www.ratebeer.com/beer/right-proper-eno/267704/,Right Proper Eno,9,3.49,Saison / Farmhouse / Grisette,76.0
0.062, Right Proper Brewing Company,8/11/2017,www.ratebeer.com/beer/right-proper-facing-future/542067/,Right Proper Facing Future,4,3.47,IPA,
0.065, Right Proper Brewing Company,1/14/2018,www.ratebeer.com/beer/right-proper-facing-future-vol-4/584311/,Right Proper Facing Future Vol. 4,2,3.23,IPA,
0.065, Right Proper Brewing Company,9/27/2017,www.ratebeer.com/beer/right-proper-facing-future-volume-2/554856/,Right Proper Facing Future Volume 2,1,3.15,IPA,
0.065, Right Proper Brewing Company,11/1/2018,www.ratebeer.com/beer/right-proper-facing-future-volume-7/671908/,Right Proper Facing Future Volume 7,2,3.12,IPA - Hazy / NEIPA,
0.068, Right Proper Brewing Company,3/20/2017,www.ratebeer.com/beer/right-proper-fall-in-line/497217/,Right Proper Fall in Line,2,3.23,IPA,
0.055, Right Proper Brewing Company,12/2/2017,www.ratebeer.com/beer/right-proper-farside-pale-ale/573106/,Right Proper Farside Pale Ale,2,3.04,Pale Ale - American / APA,
0.07, Right Proper Brewing Company,7/2/2014,www.ratebeer.com/beer/right-proper-fausto/274114/,Right Proper Fausto,6,3.14,Saison / Farmhouse / Grisette,
0.07, Right Proper Brewing Company,9/23/2014,www.ratebeer.com/beer/right-proper-fausto-barrel-aged/289292/,Right Proper Fausto - Barrel Aged,8,3.28,Saison / Farmhouse / Grisette,
0.093, Right Proper Brewing Company,5/30/2017,www.ratebeer.com/beer/right-proper-flightless-bird/518668/,Right Proper Flightless Bird,3,3.36,Stout - Imperial,
0.055, Right Proper Brewing Company,1/19/2017,www.ratebeer.com/beer/right-proper-follow-suit/480582/,Right Proper Follow Suit ,1,3.06,Pale Ale - American / APA,
0.042, Right Proper Brewing Company,5/5/2019,www.ratebeer.com/beer/right-proper-funky-farm/728363/,Right Proper Funky Farm,1,3.15,Saison / Farmhouse / Grisette,
0.092, Right Proper Brewing Company,2/28/2015,www.ratebeer.com/beer/right-proper-ginavit-barrel-barrel-gnosis/317993/,Right Proper Ginavit Barrel Barrel Gnosis,4,3.07,Tripel,
0.039, Right Proper Brewing Company,3/8/2016,www.ratebeer.com/beer/right-proper-ginavit-barrel-ornithology/401604/,Right Proper Ginavit Barrel Ornithology,2,3.12,Sour / Wild Beer,
0.09, Right Proper Brewing Company,3/16/2015,www.ratebeer.com/beer/right-proper-ginfish/321311/,Right Proper GinFish,1,2.88,Tripel,
0.044, Right Proper Brewing Company,10/10/2016,www.ratebeer.com/beer/right-proper-gingifer/456008/,Right Proper Gingifer,3,3.24,Gose,
0.09, Right Proper Brewing Company,5/30/2014,www.ratebeer.com/beer/right-proper-gnosis/268411/,Right Proper Gnosis,8,3.27,Tripel,
0.065, Right Proper Brewing Company,5/5/2014,www.ratebeer.com/beer/right-proper-gotland/264049/,Right Proper Gotland,4,3.03,Gotlandsdricke/ Koduõlu/ Sahti,
0.047, Right Proper Brewing Company,8/16/2014,www.ratebeer.com/beer/right-proper-hallogallo/282149/,Right Proper Hallogallo,6,3.18,Flavored - Other,
0.04, Right Proper Brewing Company,3/4/2018,www.ratebeer.com/beer/right-proper-harmonium/597174/,Right Proper Harmonium,4,3.29,Berliner Weisse,
0.029, Right Proper Brewing Company,12/27/2016,www.ratebeer.com/beer/right-proper-hello-darkness/474998/,Right Proper Hello Darkness,1,3.09,Stout,
0.05, Right Proper Brewing Company,9/25/2017,www.ratebeer.com/beer/right-proper-hops-be-in-there/554417/,Right Proper Hops Be-In There,2,3.18,Zwickelbier/Kellerbier/Landbier,
0.06, Right Proper Brewing Company,2/7/2016,www.ratebeer.com/beer/right-proper-humulus-lycanthropus/394192/,Right Proper Humulus Lycanthropus,8,3.45,Pale Ale - American / APA,
0.055, Right Proper Brewing Company,12/26/2013,www.ratebeer.com/beer/right-proper-haxan-2013-2015/243625/,Right Proper Häxan (2013-2015),15,3.49,Porter,88.0
0.07, Right Proper Brewing Company,12/14/2015,www.ratebeer.com/beer/right-proper-haxan-2015-present/381944/,Right Proper Häxan (2015-present),24,3.49,Porter - Baltic,49.0
0.065, Right Proper Brewing Company,2/16/2016,www.ratebeer.com/beer/right-proper-haxan-rum-barrel-aged/396323/,Right Proper Häxan - Rum Barrel Aged,3,3.18,Porter - Baltic,
0.036, Right Proper Brewing Company,12/20/2017,www.ratebeer.com/beer/right-proper-i-remember-jeep/577698/,Right Proper I Remember Jeep,1,3.02,Berliner Weisse,
0.055, Right Proper Brewing Company,12/30/2016,www.ratebeer.com/beer/right-proper-into-the-realm/475784/,Right Proper Into the Realm,1,3.06,Saison / Farmhouse / Grisette,
0.033, Right Proper Brewing Company,7/23/2014,www.ratebeer.com/beer/right-proper-invisible-city-of-bladensburg/277845/,Right Proper Invisible City of Bladensburg,9,3.46,Saison / Farmhouse / Grisette,70.0
0.038, Right Proper Brewing Company,8/10/2018,www.ratebeer.com/beer/right-proper-jammy-smears-with-raspberry/646950/,Right Proper Jammy Smears With Raspberry,1,,Berliner Weisse,
0.031, Right Proper Brewing Company,1/17/2015,www.ratebeer.com/beer/right-proper-kickkicksnare/310509/,Right Proper Kick.Kick.Snare,28,3.75,Berliner Weisse,97.0
0.057, Right Proper Brewing Company,8/8/2014,www.ratebeer.com/beer/right-proper-king-harvest/280761/,Right Proper King Harvest,3,3.08,Saison / Farmhouse / Grisette,
0.055, Right Proper Brewing Company,1/23/2014,www.ratebeer.com/beer/right-proper-kingston-export-stout/248068/,Right Proper Kingston Export Stout,2,3.01,Stout - Extra / Foreign,
0.046, Right Proper Brewing Company,5/30/2017,www.ratebeer.com/beer/right-proper-kiwi-songlines/518664/,Right Proper Kiwi Songlines,2,3.16,Saison / Farmhouse / Grisette,
0.063, Right Proper Brewing Company,9/18/2015,www.ratebeer.com/beer/right-proper-know-your-conjurer/361646/,Right Proper Know Your Conjurer,6,3.39,Saison / Farmhouse / Grisette,
0.045, Right Proper Brewing Company,4/24/2014,www.ratebeer.com/beer/right-proper-kodachrome-dreaming/262037/,Right Proper Kodachrome Dream(ing),19,3.6,Sour / Wild Beer,66.0
0.029, Right Proper Brewing Company,12/18/2013,www.ratebeer.com/beer/right-proper-laird-fauntleroy/242539/,Right Proper Laird Fauntleroy,7,3.15,Mild Ale,
0.035, Right Proper Brewing Company,11/14/2018,www.ratebeer.com/beer/right-proper-late-night-wanderer/676632/,Right Proper Late Night Wanderer,1,3.15,Mild Ale,
0.047, Right Proper Brewing Company,6/7/2018,www.ratebeer.com/beer/right-proper-libuse/626517/,Right Proper LIBUŠE,1,2.96,Pilsener - Czech / Svetlý,
0.06, Right Proper Brewing Company,2/15/2015,www.ratebeer.com/beer/right-proper-lifehouse/315415/,Right Proper Lifehouse,21,3.41,Saison / Farmhouse / Grisette,60.0
0.045, Right Proper Brewing Company,11/14/2018,www.ratebeer.com/beer/right-proper-light-proper/676637/,Right Proper Light Proper,1,3.11,Pale Lager - Intl / Premium,
0.071, Right Proper Brewing Company,3/28/2014,www.ratebeer.com/beer/right-proper-lookaftering/257944/,Right Proper Lookaftering,20,3.35,Bière de Garde / de Mars,87.0
0.057, Right Proper Brewing Company,11/4/2017,www.ratebeer.com/beer/right-proper-lost-signal/565315/,Right Proper Lost Signal,2,3.09,IPA,
0.072, Right Proper Brewing Company,1/11/2015,www.ratebeer.com/beer/right-proper-lou/309623/,Right Proper Lou,6,3.29,Bière de Garde / de Mars,
0.067, Right Proper Brewing Company,8/9/2018,www.ratebeer.com/beer/right-proper-low-end-theory/646712/,Right Proper Low End Theory,1,3.06,IPA,
0.064, Right Proper Brewing Company,7/31/2016,www.ratebeer.com/beer/right-proper-marginalia/438263/,Right Proper Marginalia,7,3.18,Flavored - Other,
0.04, Right Proper Brewing Company,9/25/2017,www.ratebeer.com/beer/right-proper-mas-low-hanging-fruit/554419/,Right Proper Mas-Low Hanging Fruit,1,3.09,Saison / Farmhouse / Grisette,
0.047, Right Proper Brewing Company,11/22/2016,www.ratebeer.com/beer/right-proper-maslow/465860/,Right Proper Maslow,6,3.29,Saison / Farmhouse / Grisette,
0.05, Right Proper Brewing Company,4/24/2018,www.ratebeer.com/beer/right-proper-modernist/612410/,Right Proper Modernist,1,3.17,Gose,
0.037, Right Proper Brewing Company,3/17/2015,www.ratebeer.com/beer/right-proper-motorik/321631/,Right Proper Motorik,9,3.54,Gose,89.0
0.045, Right Proper Brewing Company,10/31/2014,www.ratebeer.com/beer/right-proper-nabi/296476/,Right Proper Nabi,21,3.43,Saison / Farmhouse / Grisette,66.0
0.038, Right Proper Brewing Company,10/6/2016,www.ratebeer.com/beer/right-proper-nabi-lagered/454829/,Right Proper Nabi (Lagered),2,3.12,Saison / Farmhouse / Grisette,
0.038, Right Proper Brewing Company,7/7/2015,www.ratebeer.com/beer/right-proper-naisten-sahti/345709/,Right Proper Naisten Sahti,4,3.31,Gotlandsdricke/ Koduõlu/ Sahti,
0.051, Right Proper Brewing Company,9/6/2016,www.ratebeer.com/beer/right-proper-natural-mystique/447617/,Right Proper Natural Mystique ,5,3.38,Sour / Wild Beer,
0.05, Right Proper Brewing Company,5/2/2016,www.ratebeer.com/beer/right-proper-new-weird-america/415397/,Right Proper New Weird America,8,3.52,Pale Ale - American / APA,
0.054, Right Proper Brewing Company,5/5/2014,www.ratebeer.com/beer/right-proper-no-depression/264045/,Right Proper No Depression,21,3.41,Altbier / Sticke Alt,94.0
0.05, Right Proper Brewing Company,5/3/2016,www.ratebeer.com/beer/right-proper-old-weird-america/415823/,Right Proper Old Weird America,7,3.38,Pale Ale - American / APA,
0.043, Right Proper Brewing Company,8/13/2015,www.ratebeer.com/beer/right-proper-orange-bicycles/353803/,Right Proper Orange Bicycles,4,3.34,Sour / Wild Beer,
0.037, Right Proper Brewing Company,12/10/2013,www.ratebeer.com/beer/right-proper-ornette/241413/,Right Proper Ornette,36,3.59,Saison / Farmhouse / Grisette,89.0
0.037, Right Proper Brewing Company,3/6/2014,www.ratebeer.com/beer/right-proper-ornette-ginavit-barrel/254139/,Right Proper Ornette - Ginavit Barrel,6,3.14,Saison / Farmhouse / Grisette,
0.037, Right Proper Brewing Company,8/11/2017,www.ratebeer.com/beer/right-proper-ornette-w-brett/542055/,Right Proper Ornette w/ Brett,2,3.18,Saison / Farmhouse / Grisette,
0.039, Right Proper Brewing Company,5/13/2015,www.ratebeer.com/beer/right-proper-ornithology/333272/,Right Proper Ornithology,18,3.59,Sour / Wild Beer,65.0
0.039, Right Proper Brewing Company,3/8/2016,www.ratebeer.com/beer/right-proper-ornithology-french-oak-foudres/401606/,Right Proper Ornithology (French Oak Foudres),4,3.32,Sour / Wild Beer,
0.053, Right Proper Brewing Company,1/19/2019,www.ratebeer.com/beer/right-proper-owens-extra-ordinary/697078/,Right Proper Owen's Extra Ordinary,1,2.92,Bitter - Premium / Strong / ESB,
0.04, Right Proper Brewing Company,6/29/2014,www.ratebeer.com/beer/right-proper-pacific-ocean-blue/273599/,Right Proper Pacific Ocean Blue,8,3.45,Mild Ale,
0.093, Right Proper Brewing Company,10/9/2014,www.ratebeer.com/beer/right-proper-peche-barrel-gnosis/292230/,Right Proper Peche Barrel Gnosis,5,3.28,Tripel,
0.058, Right Proper Brewing Company,10/26/2015,www.ratebeer.com/beer/right-proper-peppered-spirits/370867/,Right Proper Peppered Spirits,5,3.38,Sour / Wild Beer,
0.035, Right Proper Brewing Company,1/10/2014,www.ratebeer.com/beer/right-proper-petit-frere/245956/,Right Proper Petit Frère,14,3.22,Belgian Ale - Pale / Golden,71.0
0.045, Right Proper Brewing Company,4/24/2016,www.ratebeer.com/beer/right-proper-pink-boots-gogo39s-gose/413469/,Right Proper Pink Boots GoGo's Gose,6,3.45,Gose,
0.063, Right Proper Brewing Company,10/10/2017,www.ratebeer.com/beer/right-proper-piquette/558532/,Right Proper Piquette,0,,Saison / Farmhouse / Grisette,
0.052, Right Proper Brewing Company,8/9/2018,www.ratebeer.com/beer/right-proper-planes-and-proper/646660/,Right Proper Planes And Proper,1,3.11,Sour - Flanders Red / Bruin,
0.062, Right Proper Brewing Company,8/17/2016,www.ratebeer.com/beer/right-proper-pompatus/442581/,Right Proper Pompatus,3,3.33,Sour / Wild Beer,
0.05, Right Proper Brewing Company,1/19/2019,www.ratebeer.com/beer/right-proper-raised-by-sheep/697083/,Right Proper Raised by Sheep,1,3.02,Pale Ale - American / APA,
0.05, Right Proper Brewing Company,12/10/2013,www.ratebeer.com/beer/right-proper-raised-by-wolves/241416/,Right Proper Raised by Wolves,51,3.56,Pale Ale - American / APA,95.0
0.057, Right Proper Brewing Company,4/4/2015,www.ratebeer.com/beer/right-proper-range-life-aramis/325071/,Right Proper Range Life - Aramis,2,2.98,Wheat Ale,
0.057, Right Proper Brewing Company,2/9/2014,www.ratebeer.com/beer/right-proper-range-life-azacca/250683/,Right Proper Range Life - Azacca,4,3.26,Wheat Ale,
0.057, Right Proper Brewing Company,8/9/2018,www.ratebeer.com/beer/right-proper-range-life-callista/646699/,Right Proper Range Life - Callista,1,3.06,Pale Ale - American / APA,
0.057, Right Proper Brewing Company,2/10/2015,www.ratebeer.com/beer/right-proper-range-life-calypso/314518/,Right Proper Range Life - Calypso,10,3.38,Wheat Ale,95.0
0.057, Right Proper Brewing Company,10/6/2015,www.ratebeer.com/beer/right-proper-range-life-cascade-centennial-and-hallertau-blanc/365861/,"Right Proper Range Life - Cascade, Centennial and Hallertau Blanc",5,3.32,Wheat Ale,
0.057, Right Proper Brewing Company,11/12/2014,www.ratebeer.com/beer/right-proper-range-life-centennial/298653/,Right Proper Range Life - Centennial,1,2.86,Wheat Ale,
0.057, Right Proper Brewing Company,5/2/2015,www.ratebeer.com/beer/right-proper-range-life-centennial-and-amarillo/330938/,Right Proper Range Life - Centennial and Amarillo,4,3.22,Wheat Ale,
0.057, Right Proper Brewing Company,10/3/2015,www.ratebeer.com/beer/right-proper-range-life-centennial-amarillo-hallertau-blanc/365002/,"Right Proper Range Life - Centennial, Amarillo & Hallertau Blanc",1,3.0,Wheat Ale,
0.057, Right Proper Brewing Company,2/16/2016,www.ratebeer.com/beer/right-proper-range-life-centennial-hallertau-blanc-chinook/396324/,"Right Proper Range Life - Centennial, Hallertau Blanc & Chinook",2,3.19,Wheat Ale,
0.057, Right Proper Brewing Company,7/29/2014,www.ratebeer.com/beer/right-proper-range-life-chinook/278861/,Right Proper Range Life - Chinook,4,3.08,Wheat Ale,
