abv,address,brewery,country,date_added,google_map_link,link,name,num_ratings,postal_code,rating,state,style,style_rating,town
0.092,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,8/17/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-barrel-aged-on-the-wings-of-armageddon-caledonia-spirits/282313/,DC Brau Barrel Aged On the Wings of Armageddon (Caledonia Spirits),3,20018,3.25,Washington DC,IIPA - Imperial / Double IPA,,Washington DC
0.092,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,8/17/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-barrel-aged-on-the-wings-of-armageddon-catoctin-creek/282311/,DC Brau Barrel Aged On the Wings of Armageddon (Catoctin Creek),2,20018,2.85,Washington DC,IIPA - Imperial / Double IPA,,Washington DC
0.055,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,10/11/2011,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-barrel-aged-penn-quarter-porter-catoctin-creek-rye-whiskey/156168/,DC Brau Barrel Aged Penn Quarter Porter (Catoctin Creek Rye Whiskey),34,20018,3.56,Washington DC,Porter,94.0,Washington DC
0.054,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,8/11/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-barrel-aged-penn-quarter-porter-smooth-ambler-barrel/353367/,DC Brau Barrel Aged Penn Quarter Porter (Smooth Ambler Barrel),1,20018,2.98,Washington DC,Porter,,Washington DC
0.07,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,9/7/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-barrel-aged-the-citizen-avion-tequila/285961/,DC Brau Barrel Aged The Citizen (Avion Tequila),1,20018,2.79,Washington DC,Belgian Ale - Pale / Golden,,Washington DC
0.07,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,4/14/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-barrel-aged-the-citizen-catoctin-creek-pear-brandy/170945/,DC Brau Barrel Aged The Citizen (Catoctin Creek Pear Brandy),3,20018,3.03,Washington DC,Belgian Ale - Pale / Golden,,Washington DC
,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,10/11/2011,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-barrel-aged-the-citizen-catoctin-creek-rye-whiskey/156169/,DC Brau Barrel Aged The Citizen (Catoctin Creek Rye Whiskey),6,20018,3.18,Washington DC,Belgian Ale - Pale / Golden,,Washington DC
0.068,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,10/24/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-barrel-aged-the-citizen-grape-brandy/234723/,DC Brau Barrel Aged The Citizen (Grape Brandy),5,20018,3.21,Washington DC,Belgian Ale - Pale / Golden,,Washington DC
0.07,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,5/8/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-barrel-aged-the-citizen-mezcal-soaked-oak-chips/264481/,DC Brau Barrel Aged The Citizen (Mezcal Soaked Oak Chips),1,20018,2.86,Washington DC,Belgian Ale - Pale / Golden,,Washington DC
0.065,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,4/14/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-barrel-aged-the-corruption-copper-fox-rye-whiskey/170947/,DC Brau Barrel Aged The Corruption (Copper Fox Rye Whiskey),5,20018,3.14,Washington DC,IPA,,Washington DC
0.08,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,8/8/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-barrel-aged-the-stone-of-arbroath/181905/,DC Brau Barrel Aged The Stone of Arbroath ,5,20018,3.22,Washington DC,Strong Ale - American,,Washington DC
0.07,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,10/6/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-barrel-aged-your-pets-cow/664100/,DC Brau Barrel-Aged Your Pet's Cow,0,20018,,Washington DC,Stout - Milk / Sweet,,Washington DC
0.092,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,8/27/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-belgianized-space-reaper/445109/,DC Brau Belgianized Space Reaper,9,20018,3.6,Washington DC,IIPA - Imperial / Double IPA,65.0,Washington DC
0.092,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,8/27/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-belgianized-wings-of-armageddon/445108/,DC Brau Belgianized Wings of Armageddon,8,20018,3.37,Washington DC,IIPA - Imperial / Double IPA,,Washington DC
0.045,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,4/17/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-brau-pils/327582/,DC Brau Brau Pils,100,20018,3.3,Washington DC,Pilsener / Pils / Pilsner,94.0,Washington DC
0.045,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,2/10/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-brau-pils-monroe-dry-hopped/591296/,DC Brau Brau Pils (Monroe Dry Hopped),1,20018,3.15,Washington DC,Pilsener / Pils / Pilsner,,Washington DC
0.053,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,11/7/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-cimmerian-schwarzbier/297716/,DC Brau Cimmerian Schwarzbier,9,20018,3.39,Washington DC,Schwarzbier / Black Lager,92.0,Washington DC
0.07,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,7/9/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-citrosity/346000/,DC Brau Citrosity,7,20018,3.4,Washington DC,Belgian Ale - Pale / Golden,,Washington DC
0.086,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,10/15/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-cross-quarter-days/666946/,DC Brau Cross Quarter Days,2,20018,3.14,Washington DC,Stout - Extra / Foreign,,Washington DC
0.053,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,10/15/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-crystallion/666947/,DC Brau Crystallion,1,20018,3.04,Washington DC,Pale Ale - American / APA,,Washington DC
0.05,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,6/16/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-das-bier-kolsch/217276/,DC Brau Das Bier Kolsch,4,20018,2.97,Washington DC,Kölsch / Kölsch-Style,,Washington DC
0.068,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,6/16/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-deep-cuts-volume-1/523124/,DC Brau Deep Cuts Volume 1,5,20018,3.28,Washington DC,Saison / Farmhouse / Grisette,,Washington DC
0.053,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,10/22/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-deep-cuts-volume-2/561772/,DC Brau Deep Cuts Volume 2,0,20018,,Washington DC,Pale Ale - American / APA,,Washington DC
0.087,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,8/31/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-deus-ex-machina/184134/,DC Brau Deus Ex Machina,12,20018,3.36,Washington DC,IIPA - Imperial / Double IPA,36.0,Washington DC
0.076,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,8/24/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-doctors-dubbel/651146/,DC Brau Doctor's Dubbel,0,20018,,Washington DC,Dubbel,,Washington DC
0.076,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,8/23/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-doctors-dubbel-whiskey-barrel-aged/650925/,DC Brau Doctor's Dubbel Whiskey Barrel Aged,2,20018,3.12,Washington DC,Dubbel,,Washington DC
0.055,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,10/3/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-dorsia/231594/,DC Brau Dorsia,1,20018,2.93,Washington DC,Porter,,Washington DC
0.052,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,8/30/2011,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-el-hefe-speaks/152890/,DC Brau El Hefe Speaks,100,20018,3.29,Washington DC,Weissbier - Hefeweizen,94.0,Washington DC
0.135,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,12/14/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-exaltation/242031/,DC Brau Exaltation,15,20018,3.23,Washington DC,Belgian Ale - Strong Pale,46.0,Washington DC
0.047,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,1/1/2019,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-farmhouse-af/692830/,DC Brau Farmhouse AF,1,20018,3.06,Washington DC,ISA - Session IPA,,Washington DC
0.072,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,8/18/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-fight-club-anti-gravity-lager/182929/,DC Brau Fight Club Anti-Gravity Lager,8,20018,2.96,Washington DC,Malt Liquor,,Washington DC
0.082,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,10/13/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-for-others/188591/,DC Brau For Others,10,20018,3.53,Washington DC,IIPA - Imperial / Double IPA,55.0,Washington DC
0.045,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,8/10/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-full-count-lager/646784/,DC Brau Full Count Lager,1,20018,3.04,Washington DC,Pale Lager - North Am. / Light,,Washington DC
0.105,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,11/4/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-ghoul39s-night-out/191015/,DC Brau Ghoul's Night Out,17,20018,3.11,Washington DC,Quadrupel / Abt,9.0,Washington DC
0.105,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,8/20/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-ghouls-night-out-woodford-reserve-barrel/282668/,DC Brau Ghouls Night Out (Woodford Reserve Barrel),1,20018,2.8,Washington DC,Quadrupel / Abt,,Washington DC
0.045,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,5/11/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-ground-wolf-session-ipa/173511/,DC Brau Ground Wolf Session IPA,10,20018,3.18,Washington DC,ISA - Session IPA,50.0,Washington DC
0.097,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,11/7/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-hazy-alpha-domina-mellis/673700/,DC Brau Hazy Alpha Domina Mellis,5,20018,3.17,Washington DC,IIPA - Imperial / Double IPA,,Washington DC
0.055,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,5/16/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-hell39s-bottom/174066/,DC Brau Hell's Bottom,9,20018,3.2,Washington DC,Stout,46.0,Washington DC
0.055,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,5/16/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-hell39s-bottom-indian-sarsaparilla/174067/,DC Brau Hell's Bottom (Indian Sarsaparilla),3,20018,2.97,Washington DC,Stout,,Washington DC
0.07,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,8/11/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-heurich39s-lager/224676/,DC Brau Heurich's Lager,8,20018,3.22,Washington DC,Pale Lager - Intl / Premium,,Washington DC
0.07,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,4/15/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-heurich39s-lager-catoctin-creek-rye-whiskey-maple/260637/,DC Brau Heurich's Lager (Catoctin Creek Rye Whiskey & Maple),2,20018,2.97,Washington DC,Pale Lager - Intl / Premium,,Washington DC
0.078,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,7/28/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-jimmy-valentine39s-total-victory/537480/,DC Brau Jimmy Valentine's Total Victory,1,20018,2.85,Washington DC,Bock - Weizenbock,,Washington DC
0.055,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,4/29/2019,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-joint-resolution/726392/,DC Brau Joint Resolution,1,20018,2.94,Washington DC,IPA - Hazy / NEIPA,,Washington DC
0.092,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,4/12/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-jrds-cask-strength-maker39s-mark-single-barrel-aged-belgian-space-reaper/503939/,DC Brau JRDS Cask Strength Maker's Mark Single Barrel-Aged Belgian Space Reaper,2,20018,3.0,Washington DC,IIPA - Imperial / Double IPA,,Washington DC
0.048,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,5/22/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-keller-pils/620465/,DC Brau Keller Pils,2,20018,3.25,Washington DC,Zwickelbier/Kellerbier/Landbier,,Washington DC
0.085,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,5/5/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-killed-by-asteroids/615519/,DC Brau Killed By Asteroids,11,20018,3.41,Washington DC,IIPA - Imperial / Double IPA,36.0,Washington DC
0.08,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,8/21/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-maple-barrel-aged-stone-of-arbroath/183208/,DC Brau Maple Barrel Aged Stone of Arbroath,2,20018,3.04,Washington DC,Strong Ale - American,,Washington DC
0.05,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,8/28/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-oktoberfest/284147/,DC Brau Oktoberfest,17,20018,3.14,Washington DC,Märzen / Oktoberfest Bier,80.0,Washington DC
0.092,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,12/21/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-on-the-wings-of-armageddon-killer-bee-honey-lychees/195635/,"DC Brau On the Wings of Armageddon  (Killer Bee Honey, Lychees) ",5,20018,3.17,Washington DC,IIPA - Imperial / Double IPA,,Washington DC
0.092,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,2/10/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-on-the-wings-of-armageddon/165803/,DC Brau On the Wings of Armageddon,295,20018,3.86,Washington DC,IIPA - Imperial / Double IPA,97.0,Washington DC
0.092,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,8/10/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-on-the-wings-of-armageddon-apricots-grapefruit/353034/,DC Brau On the Wings of Armageddon (Apricots & Grapefruit),2,20018,3.32,Washington DC,IIPA - Imperial / Double IPA,,Washington DC
0.092,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,5/29/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-on-the-wings-of-armageddon-dill-weed-and-garlic/268300/,DC Brau On the Wings of Armageddon (Dill Weed and Garlic),4,20018,2.66,Washington DC,IIPA - Imperial / Double IPA,,Washington DC
0.092,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,4/15/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-on-the-wings-of-armageddon-fresh-habanero/260636/,DC Brau On the Wings of Armageddon (Fresh Habanero),2,20018,2.92,Washington DC,IIPA - Imperial / Double IPA,,Washington DC
0.092,3178-B Bladensburg Rd NE, DC Brau Brewing Company,USA,7/19/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=DC+Brau+Brewing+Company%2C3178%2DB+Bladensburg+Rd+NE%2C+Washington+DC%2C+Washington+DC%2C+United+States%2C+20018,www.ratebeer.com/beer/dc-brau-on-the-wings-of-armageddon-guava/435019/,DC Brau On the Wings of Armageddon (Guava),5,20018,3.32,Washington DC,IIPA - Imperial / Double IPA,,Washington DC
